id,name,url,status,linked_definitions,url_slug,subscription,has_qc_code,keywords,market_factors,instruments,regions,rebalancing,complexity,confidence,crisis_hedge,paper_perf,paper_vol,paper_sharpe,paper_max_dd,paper_start,paper_end,oos_perf_inception,oos_vol_inception,oos_sharpe_inception,oos_max_dd,oos_start,oos_end,correlation,linear_issue,notes
#0827,A Machine Learning Approach to Stock Returns Prediction in China,https://quantpedia.com/strategies/a-machine-learning-approach-to-stock-returns-prediction-in-china,,,a-machine-learning-approach-to-stock-returns-prediction-in-china,Premium,No,stock picking; equity long short; momentum in stocks; fundamental analysis; factor investing; smart beta; machine learning,Equities,Stocks,China,Monthly,Very Complex,Strong,Unknown,26.68,23.88,1.13,,1997.0,2019.0,,,,,,,,,
#0828,Time-Series Momentum Portfolios with Deep Multi-Task Learning,https://quantpedia.com/strategies/time-series-momentum-portfolios-with-deep-multi-task-learning,,,time-series-momentum-portfolios-with-deep-multi-task-learning,Premium,No,momentum; machine learning,Equities; Bonds; Commodities; Currencies,Futures; CFDs,Global,Monthly,Very Complex,Strong,Yes,7.9,9.75,0.81,,2000.0,2020.0,,,,,,,,,
#0829,Environmental Machine Learning Strategy in Equities,https://quantpedia.com/strategies/environmental-machine-learning-strategy-in-equities,,,environmental-machine-learning-strategy-in-equities,Premium,No,equity long short; factor investing; smart beta; machine learning; ESG investing,Equities,Stocks,United States,Monthly,Very Complex,Strong,Unknown,16.08,12.86,1.25,,2011.0,2020.0,,,,,,,,,
#0830,Size Factor vs. Monetary Policy Regime,https://quantpedia.com/strategies/size-factor-vs-monetary-policy-regime,,,size-factor-vs-monetary-policy-regime,Prime,Yes,market timing; small cap; factor investing; factor allocation,Equities,Stocks,United States,Monthly,Simple,Strong,Unknown,6.27,10.13,0.62,-37.58,1937.0,2021.0,0.4,9.974190702222296,0.0401035043285144,-40.117645693951566,2001.0,2025.0,0.1650486693402507,,
#0831,Fund Flows Predict Emerging Markets FX Returns,https://quantpedia.com/strategies/fund-flows-predict-emerging-markets-fx-returns,,,fund-flows-predict-emerging-markets-fx-returns,Premium,No,FX anomaly; forex system; alternative data,Currencies,Futures; Forwards; Swaps,Global,Weekly,Complex,Strong,Unknown,8.89,8.22,1.08,,2006.0,2019.0,,,,,,,,,
#0832,Presidential Fiscal News and Cross-section of Stock Returns,https://quantpedia.com/strategies/presidential-fiscal-news-and-cross-section-of-stock-returns,,,presidential-fiscal-news-and-cross-section-of-stock-returns,Premium,No,stock picking; equity long short; sentiment trading; alternative data; factor investing; smart beta; sentiment,Equities,Stocks,United States,Monthly,Very Complex,Strong,Yes,6.17,15.05,0.41,,1929.0,2020.0,,,,,,,,,
#0833,Skewness factor in Chinese Equities,https://quantpedia.com/strategies/skewness-factor-in-chinese-equities,,,skewness-factor-in-chinese-equities,Premium,Yes,equity long short; factor investing; smart beta,Equities,Stocks,China,Monthly,Complex,Strong,Yes,22.58,23.03,0.98,,2015.0,2020.0,,,,,,,,,
#0834,VIX Beta Factor in Chinese Equities,https://quantpedia.com/strategies/vix-beta-factor-in-chinese-equities,,,vix-beta-factor-in-chinese-equities,Premium,Yes,volatility effect; equity long short; volatility premium; factor investing,Equities,Stocks,China,Monthly,Complex,Strong,Yes,27.88,19.95,1.4,,2015.0,2020.0,,,,,,,,,
#0835,Reversal After Voluntary Disclosures,https://quantpedia.com/strategies/reversal-after-voluntary-disclosures,,,reversal-after-voluntary-disclosures,Premium,No,stock picking; equity long short; growth stocks,Equities,Stocks,United States,Quarterly,Complex,Strong,Unknown,12.2,68.77,0.18,,1990.0,2017.0,,,,,,,,,
#0836,Relative Sentiment and Machine Learning for Tactical Asset Allocation,https://quantpedia.com/strategies/relative-sentiment-and-machine-learning-for-tactical-asset-allocation,,,relative-sentiment-and-machine-learning-for-tactical-asset-allocation,Premium,No,market timing; country picking; sentiment trading; machine learning; sentiment,Equities,ETFs; Funds; Futures,Global,Monthly,Very Complex,Strong,Unknown,15.9,11.04,1.44,,2002.0,2019.0,,,,,,,,,
#0837,Patent Innovation Factor in Stocks,https://quantpedia.com/strategies/patent-innovation-factor-in-stocks,,,patent-innovation-factor-in-stocks,Premium,No,stock picking; equity long short; alternative data; factor investing; smart beta; machine learning,Equities,Stocks,United States,Monthly,Very Complex,Strong,Unknown,5.54,11.83,0.47,,1981.0,2019.0,,,,,,,,,
#0838,Overnight Reversal and the Asymmetric Reaction to News,https://quantpedia.com/strategies/overnight-reversal-and-the-asymmetric-reaction-to-news,,,overnight-reversal-and-the-asymmetric-reaction-to-news,Premium,No,stock picking; reversal; equity long short; sentiment trading; alternative data; machine learning; sentiment,Equities,Stocks,United States,Intraday,Very Complex,Strong,No,47.52,36.27,1.31,,1996.0,2020.0,,,,,,,,,
#0839,Factor Allocation with Reinforcement Learning,https://quantpedia.com/strategies/factor-allocation-with-reinforcement-learning,,,factor-allocation-with-reinforcement-learning,Premium,No,stock picking; equity long short; fundamental analysis; machine learning,Equities,Stocks,United States,Yearly,Very Complex,Strong,Yes,7.37,2.73,2.7,,2005.0,2020.0,,,,,,,,,
#0840,Investment Factor in Indian Stocks,https://quantpedia.com/strategies/investment-factor-in-indian-stocks,ELIGIBLE,ENG-300,investment-factor-in-indian-stocks,Premium,Yes,stock picking; equity long short; fundamental analysis; factor investing; smart beta,Equities,Stocks,India,Yearly,Complex,Strong,Unknown,3.61,8.89,0.41,,2006.0,2021.0,,,,,,,,,
#0841,Profitability Factor in Indian Stocks,https://quantpedia.com/strategies/profitability-factor-in-indian-stocks,,,profitability-factor-in-indian-stocks,Premium,Yes,stock picking; equity long short; fundamental analysis; factor investing; smart beta,Equities,Stocks,India,Yearly,Complex,Strong,Unknown,5.14,11.54,0.45,,2006.0,2021.0,,,,,,,,,
#0842,Cross-Sectional Mood Beta Strategy in Equities,https://quantpedia.com/strategies/cross-sectional-mood-beta-strategy-in-equities,,,cross-sectional-mood-beta-strategy-in-equities,Premium,Yes,market timing; seasonality; stock picking; reversal; equity long short; sentiment trading; beta factor; factor investing; smart beta; factor allocation; sentiment,Equities,Stocks,United States,Monthly,Complex,Strong,Unknown,11.42,15.71,0.73,,1963.0,2016.0,,,,,,,,,
#0843,Cross-Sectional Mood Reversal Strategy in Equities,https://quantpedia.com/strategies/cross-sectional-mood-reversal-strategy-in-equities,,,cross-sectional-mood-reversal-strategy-in-equities,Premium,Yes,seasonality; stock picking; reversal; equity long short; sentiment trading; factor investing; smart beta; factor allocation; sentiment,Equities,Stocks,United States,Monthly,Complex,Strong,Unknown,6.05,6.25,0.97,-12.1,1963.0,2016.0,-0.5,4.837727166411155,-0.1033543196630748,-18.61255502350817,2013.0,2025.0,-0.0935669730986014,,
#0844,Firm-Level Investor Sentiment Factor in US,https://quantpedia.com/strategies/firm-level-investor-sentiment-factor-in-us,,,firm-level-investor-sentiment-factor-in-us,Premium,Yes,stock picking; reversal; equity long short; sentiment trading; factor investing; smart beta; sentiment,Equities,Stocks,United States,Monthly,Complex,Strong,Unknown,6.17,10.46,0.59,-24.66,1971.0,2020.0,1.9,10.6136968805574,0.1790139685900109,-25.58165860943213,2010.0,2025.0,0.1987478941524567,,
#0845,Modified volatility predicts DJI returns,https://quantpedia.com/strategies/modified-volatility-predicts-dji-returns,,,modified-volatility-predicts-dji-returns,Premium,Yes,market timing; volatility effect; sentiment trading; sentiment,Equities,ETFs; Funds; Futures; CFDs,United States,Monthly,Moderate,Strong,Yes,3.23,,,-4.24,2000.0,2019.0,1.9,1.5488613937789932,1.2267075721761522,-4.218639870690721,2012.0,2025.0,0.5186532239958894,,
#0846,Antonacci's Dual Momentum,https://quantpedia.com/strategies/antonaccis-dual-momentum,,,antonaccis-dual-momentum,Prime,Yes,momentum; asset class picking; trend-following; rotational system,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Simple,Strong,Yes,14.9,13.93,1.07,-24.04,1974.0,2011.0,4.8,9.243553715268556,0.5192808034502284,-24.03785063944953,2004.0,2025.0,0.443181928754605,,
#0847,Keller's & Keunig's Protective Asset Allocation,https://quantpedia.com/strategies/kellers-keunigs-protective-asset-allocation,,,kellers-keunigs-protective-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following; reversal; diversification,Equities; Bonds; Commodities; REITs,ETFs; Funds; CFDs; Bonds,Global,Monthly,Simple,Strong,Yes,12.2,6.8,1.06,-16.06,1970.0,2015.0,5.3,8.178254217504133,0.6480600699176445,-16.065875479673288,2002.0,2025.0,0.4728627725185303,,
#0848,Keller's & Keunig's Vigilant Asset Allocation,https://quantpedia.com/strategies/kellers-keunigs-vigilant-asset-allocation,,,kellers-keunigs-vigilant-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Simple,Strong,Yes,15.6,10.2,0.85,-16.46,1970.0,2016.0,7.2,8.966675949253778,0.802973146431058,-16.4636444462166,2009.0,2025.0,0.2247488354334759,,
#0849,Keller's & Keunig's Defensive Asset Allocation,https://quantpedia.com/strategies/kellers-keunigs-defensive-asset-allocation,,,kellers-keunigs-defensive-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Simple,Strong,Yes,16.0,,,-15.92,1970.0,2018.0,8.7,9.945145054250125,0.8747987035424886,-15.917725932896676,2008.0,2025.0,0.4706205369786314,,
#0850,Keller's & van Putten's Generalized Momentum and Flexible Asset Allocation,https://quantpedia.com/strategies/kellers-van-puttens-generalized-momentum-and-flexible-asset-allocation,,,kellers-van-puttens-generalized-momentum-and-flexible-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following; factor investing; factor allocation,Equities; Bonds; Commodities; REITs; Currencies,ETFs; Bonds,Global,Monthly,Simple,Strong,Yes,14.2,8.5,1.67,-18.68,1998.0,2012.0,3.5,5.67810173399063,0.6164031861296299,-18.67826807872943,2008.0,2025.0,0.4061443065700141,,
#0851,Adaptive Asset Allocation v.2,https://quantpedia.com/strategies/adaptive-asset-allocation-v-2,,,adaptive-asset-allocation-v-2,Prime,Yes,momentum; asset class picking; trend-following,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Simple,Strong,Yes,8.02,7.61,1.05,-18.33,1993.0,2002.0,9.8,12.215897515233138,0.8022333183279796,-18.32976792195904,2003.0,2025.0,0.5505672755126025,,
#0852,Lethargic Asset Allocation,https://quantpedia.com/strategies/lethargic-asset-allocation,,,lethargic-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following; market timing; bond timing,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Complex,Strong,Yes,10.5,8.5,1.24,-19.53,1949.0,2019.0,10.6,9.714359037122795,1.0911682345168408,-19.524459718522667,2010.0,2025.0,0.8654159472022059,,
#0853,Resilient Asset Allocation,https://quantpedia.com/strategies/resilient-asset-allocation,,,resilient-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following; market timing; bond timing,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Complex,Strong,Yes,12.3,8.9,1.38,-23.68,1970.0,2020.0,8.6,8.88869911085315,0.9675206565940964,-23.679004636546143,2010.0,2025.0,0.7081878648057561,,
#0854,Bold Asset Allocation,https://quantpedia.com/strategies/bold-asset-allocation,,,bold-asset-allocation,Prime,Yes,momentum; asset class picking; trend-following; market timing; bond timing,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Complex,Strong,Yes,14.6,8.5,1.72,-29.01,1970.0,2022.0,4.1,10.930574530709086,0.3750946474479622,-29.046625114417168,2008.0,2025.0,0.3779509679776151,,
#0855,Avoid Equity Bear Markets with a Market Timing Strategy,https://quantpedia.com/strategies/avoid-equity-bear-markets-with-a-market-timing-strategy,,,avoid-equity-bear-markets-with-a-market-timing-strategy,Prime,Yes,trend-following; market timing; term spread,Equities,ETFs; Funds; Futures; CFDs,United States,Monthly,Simple,Strong,Partially,6.59,11.87,0.56,-34.71,1927.0,2022.0,8.1,15.754577516896711,0.5141362877749522,-33.16599470067184,2002.0,2025.0,0.8402947478780158,,
#0856,Forecasted Unemployment Beta Predicts the Cross-Section of Stock Returns,https://quantpedia.com/strategies/forecasted-unemployment-beta-predicts-the-cross-section-of-stock-returns,,,forecasted-unemployment-beta-predicts-the-cross-section-of-stock-returns,Premium,Yes,equity long short; factor investing,Equities,Stocks,United States,Monthly,Complex,Strong,Yes,5.54,16.1,0.34,,1974.0,2019.0,,,,,,,,,
#0857,Crypto Perpetual Futures Arbitrage,https://quantpedia.com/strategies/crypto-perpetual-futures-arbitrage,,,crypto-perpetual-futures-arbitrage,Premium,No,market timing; arbitrage; cryptocurrencies,Crypto,Futures; Crypto,Global,Monthly,Very Complex,Strong,No,7.58,4.4,1.72,,2020.0,2022.0,,,,,,,,,
#0858,Contrarian VIX strategy,https://quantpedia.com/strategies/contrarian-vix-strategy,,,contrarian-vix-strategy,Premium,Yes,market timing; volatility premium,Equities,ETFs; Futures,United States,Monthly,Simple,Strong,Unknown,10.8,5.59,1.93,-46.21,2017.0,2021.0,1.4,12.280947741775597,0.1139977165799409,-46.20694842286907,2000.0,2025.0,0.6405971851580875,,
#0859,Earnings Delays and Advances Predict Stock Returns,https://quantpedia.com/strategies/earnings-delays-and-advances-predict-stock-returns,,,earnings-delays-and-advances-predict-stock-returns,Premium,No,stock picking; equity long short; earnings announcement; trading earnings,Equities,Stocks,United States,Daily,Complex,Strong,Unknown,8.0,6.68,1.2,,2006.0,2020.0,,,,,,,,,
#0860,Machine learning Analysts’ Sentiment Industry Factor,https://quantpedia.com/strategies/machine-learning-analysts-sentiment-industry-factor,,,machine-learning-analysts-sentiment-industry-factor,Premium,No,sector picking; alternative data; machine learning,Equities,ETFs; Stocks,United States,Monthly,Very Complex,Strong,Unknown,8.21,15.97,0.51,,1997.0,2021.0,,,,,,,,,
#0861,Bond ETF arbitrage with Machine Learning,https://quantpedia.com/strategies/bond-etf-arbitrage-with-machine-learning,,,bond-etf-arbitrage-with-machine-learning,Premium,No,reversal; arbitrage; bond timing; machine learning,Bonds,ETFs,United States,Daily,Very Complex,Strong,Yes,17.64,5.31,3.32,,2002.0,2020.0,,,,,,,,,
#0862,Switching Between Momentum and Reversal Strategies Based on Market Volatility,https://quantpedia.com/strategies/switching-between-momentum-and-reversal-strategies-based-on-market-volatility,,,switching-between-momentum-and-reversal-strategies-based-on-market-volatility,Premium,Yes,momentum; stock picking; volatility effect; reversal; equity long short; momentum in stocks; factor allocation,Equities,Stocks,United States,Monthly,Complex,Strong,Yes,19.0,20.91,0.91,-53.78,1932.0,2020.0,3.7,21.07566311205628,0.1755579399958915,-51.06326169309055,2005.0,2025.0,0.3105431024147572,,
#0863,Persistence of Abnormal Trading Volume Effect,https://quantpedia.com/strategies/persistence-of-abnormal-trading-volume-effect,,,persistence-of-abnormal-trading-volume-effect,Premium,Yes,stock picking; volume effect; factor investing,Equities,Stocks,United States,Monthly,Complex,Strong,Yes,20.27,15.69,1.29,-42.03,1970.0,2020.0,0.0,16.86871024299335,,-47.60161865973215,2001.0,2025.0,0.1720194919604545,,
#0864,Short Covering Factor,https://quantpedia.com/strategies/short-covering-factor,,,short-covering-factor,Premium,No,stock picking; reversal; equity long short; liquidity risk premium; short selling; alternative data; factor investing; smart beta,Equities,Stocks,United States,Monthly,Complex,Strong,Unknown,6.55,7.17,0.91,,2007.0,2016.0,,,,,,,,,
#0865,Pairs Trading with Wavelet Transform,https://quantpedia.com/strategies/pairs-trading-with-wavelet-transform,,,pairs-trading-with-wavelet-transform,Premium,No,stock picking; equity long short; pairs trading,Equities,Stocks,United States,Daily,Very Complex,Strong,No,36.9,10.0,3.69,,2010.0,2018.0,,,,,,,,,
#0866,Narrative-Based Asset Allocation,https://quantpedia.com/strategies/narrative-based-asset-allocation,,,narrative-based-asset-allocation,Premium,No,asset class picking; stock picking; equity long short; sentiment trading; alternative data; machine learning; sentiment,Equities,Stocks,United States,Daily,Very Complex,Strong,Yes,18.13,14.38,1.26,,2015.0,2021.0,,,,,,,,,
#0867,Cross Industry Dispersion Factor,https://quantpedia.com/strategies/cross-industry-dispersion-factor,,,cross-industry-dispersion-factor,Premium,Yes,sector picking; stock picking; equity long short; beta factor,Equities,Stocks,United States,Monthly,Moderate,Strong,Yes,6.04,13.67,0.44,,1963.0,2018.0,,,,,,,,,
#0868,Industry-Relative Stock Beta in Chinese Equities,https://quantpedia.com/strategies/industry-relative-stock-beta-in-chinese-equities,,,industry-relative-stock-beta-in-chinese-equities,Premium,Yes,stock picking; equity long short; beta factor,Equities,Stocks,China,Monthly,Moderate,Strong,Unknown,12.55,19.04,0.66,,2001.0,2020.0,,,,,,,,,
#0869,Market Timing Corporate Bonds with Machine learning - Random Forests,https://quantpedia.com/strategies/market-timing-corporate-bonds-with-machine-learning-random-forests,,,market-timing-corporate-bonds-with-machine-learning-random-forests,Premium,No,bond timing; machine learning,Bonds,ETFs; Funds,United States,Monthly,Very Complex,Strong,Yes,19.7,11.45,1.72,,1996.0,2020.0,,,,,,,,,
